mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
1.4957637786865234,0.0,0.08995914459228516,0.0,0.7,1.5,300,5,5,0.15,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 1.5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7133550488599348,0.7133550488599348,0.0,23,0.9993187347931873,0.9993187347931873,0.0
0.8996987342834473,0.0,0.09096765518188477,0.0,0.8,1.0,150,10,7,0.1,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 150, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.7129328203610535,0.7129328203610535,0.0,35,0.9992214869599065,0.9992214869599065,0.0
1.7360947132110596,0.0,0.10755014419555664,0.0,0.9,0.5,300,3,4,0.12,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.12, 'gamma': 0, 'colsample_bytree': 0.7}",0.7172845020098259,0.7172845020098259,0.0,2,0.9999026195345214,0.9999026195345214,0.0
1.0868148803710938,0.0,0.10386323928833008,0.0,0.9,0.5,200,5,6,0.15,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0, 'colsample_bytree': 0.9}",0.7142010080047435,0.7142010080047435,0.0,12,0.9994160015573291,0.9994160015573291,0.0
1.159956455230713,0.0,0.0873422622680664,0.0,0.9,1.5,150,3,6,0.05,0.2,0.8,"{'subsample': 0.9, 'reg_lambda': 1.5, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.7128273413226809,0.7128273413226809,0.0,40,0.9991242580519607,0.9991242580519607,0.0
1.3111283779144287,0.0,0.10408496856689453,0.0,0.7,1.5,250,5,3,0.1,0.2,0.7,"{'subsample': 0.7, 'reg_lambda': 1.5, 'n_estimators': 250, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7134606841403821,0.7134606841403821,0.0,21,0.9993187347931873,0.9993187347931873,0.0
1.5335946083068848,0.0,0.10917091369628906,0.0,0.7,2.0,300,7,3,0.12,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.12, 'gamma': 0, 'colsample_bytree': 0.8}",0.7133550488599348,0.7133550488599348,0.0,23,0.9993187347931873,0.9993187347931873,0.0
0.6974408626556396,0.0,0.08406567573547363,0.0,0.8,1.5,100,5,7,0.12,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.12, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7133550488599348,0.7133550488599348,0.0,23,0.9993187347931873,0.9993187347931873,0.0
1.2662887573242188,0.0,0.11352086067199707,0.0,0.9,1.5,200,7,4,0.1,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 1.5, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7135663507109005,0.7135663507109005,0.0,19,0.9993187347931873,0.9993187347931873,0.0
0.7400918006896973,0.0,0.09143447875976562,0.0,0.7,1.0,100,7,3,0.08,0.1,0.9,"{'subsample': 0.7, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.7103051747014595,0.7103051747014595,0.0,47,0.9985412817271224,0.9985412817271224,0.0
0.8141522407531738,0.0,0.08610129356384277,0.0,0.8,0.5,100,5,7,0.05,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.7121951219512195,0.7121951219512195,0.0,46,0.9989298569899796,0.9989298569899796,0.0
1.354048252105713,0.0,0.10764646530151367,0.0,0.7,2.0,200,3,3,0.1,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7142010080047435,0.7142010080047435,0.0,12,0.9994160015573291,0.9994160015573291,0.0
