mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
1.6953611373901367,0.0,0.14168572425842285,0.0,0.9,0.5,250,10,4,0.08,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.08, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9984472049689441,0.9984472049689441,0.0,14,0.9996492458786391,0.9996492458786391,0.0
1.8080825805664062,0.0,0.1459503173828125,0.0,0.7,1.5,250,10,6,0.05,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 1.5, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.9958937010924305,0.9958937010924305,0.0,44,0.9978991596638656,0.9978991596638656,0.0
0.8533608913421631,0.0,0.11289453506469727,0.0,0.9,2.0,100,10,4,0.05,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.9720518064076347,0.9720518064076347,0.0,49,0.9751839808317645,0.9751839808317645,0.0
1.813408613204956,0.0,0.15317082405090332,0.0,0.9,2.0,250,5,4,0.1,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'n_estimators': 250, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.9986022674328312,0.9986022674328312,0.0,2,1.0,1.0,0.0
0.7360455989837646,0.0,0.08428525924682617,0.0,0.7,2.0,100,10,3,0.05,0.0,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.9562109025915997,0.9562109025915997,0.0,50,0.9576470588235294,0.9576470588235294,0.0
1.9581258296966553,0.0,0.14168310165405273,0.0,0.9,0.5,250,7,7,0.05,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 250, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.9981354878806712,0.9981354878806712,0.0,27,1.0,1.0,0.0
1.4723944664001465,0.0,0.13623309135437012,0.0,0.8,0.5,150,3,7,0.15,0.2,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.9983681715751029,0.9983681715751029,0.0,17,1.0,1.0,0.0
1.7782690525054932,0.0,0.12005901336669922,0.0,0.9,0.5,300,3,7,0.15,0.2,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.9986013986013986,0.9986013986013986,0.0,8,1.0,1.0,0.0
1.7642674446105957,0.0,0.15448665618896484,0.0,0.7,1.0,250,10,5,0.08,0.0,0.7,"{'subsample': 0.7, 'reg_lambda': 1.0, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.7}",0.9985247301809147,0.9985247301809147,0.0,10,1.0,1.0,0.0
0.752709150314331,0.0,0.08314013481140137,0.0,0.8,1.5,100,5,3,0.08,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.7}",0.9838499808649063,0.9838499808649063,0.0,48,0.9863250822226068,0.9863250822226068,0.0
2.136776924133301,0.0,0.16148591041564941,0.0,0.7,1.0,300,5,4,0.08,0.2,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.9986020503261882,0.9986020503261882,0.0,3,1.0,1.0,0.0
1.7725508213043213,0.0,0.1448533535003662,0.0,0.8,1.0,250,3,4,0.1,0.2,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 250, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.9986016159105034,0.9986016159105034,0.0,6,1.0,1.0,0.0
1.9674370288848877,0.0,0.1481318473815918,0.0,0.7,1.5,300,5,5,0.15,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 1.5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9985242718446602,0.9985242718446602,0.0,12,0.9998245921768111,0.9998245921768111,0.0
1.1874055862426758,0.0,0.12776827812194824,0.0,0.8,1.0,150,10,7,0.1,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 150, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.9983681715751029,0.9983681715751029,0.0,17,1.0,1.0,0.0
2.0514204502105713,0.0,0.15401244163513184,0.0,0.9,0.5,300,3,4,0.12,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.12, 'gamma': 0, 'colsample_bytree': 0.7}",0.9982144243459359,0.9982144243459359,0.0,19,1.0,1.0,0.0
1.4421477317810059,0.0,0.11394691467285156,0.0,0.9,0.5,200,5,6,0.15,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0, 'colsample_bytree': 0.9}",0.9982135922330098,0.9982135922330098,0.0,22,1.0,1.0,0.0
1.2802929878234863,0.0,0.1169443130493164,0.0,0.9,1.5,150,3,6,0.05,0.2,0.8,"{'subsample': 0.9, 'reg_lambda': 1.5, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.997592606973674,0.997592606973674,0.0,38,0.9992987377279102,0.9992987377279102,0.0
1.5610027313232422,0.0,0.11678385734558105,0.0,0.7,1.5,250,5,3,0.1,0.2,0.7,"{'subsample': 0.7, 'reg_lambda': 1.5, 'n_estimators': 250, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.9975174553917766,0.9975174553917766,0.0,40,0.9996492458786391,0.9996492458786391,0.0
1.8511507511138916,0.0,0.1328444480895996,0.0,0.7,2.0,300,7,3,0.12,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.12, 'gamma': 0, 'colsample_bytree': 0.8}",0.9978270991774019,0.9978270991774019,0.0,35,0.9996492458786391,0.9996492458786391,0.0
0.8863332271575928,0.0,0.11122846603393555,0.0,0.8,1.5,100,5,7,0.12,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.12, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9981351981351981,0.9981351981351981,0.0,28,1.0,1.0,0.0
1.5975582599639893,0.0,0.16094064712524414,0.0,0.9,1.5,200,7,4,0.1,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 1.5, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9985249592422949,0.9985249592422949,0.0,9,1.0,1.0,0.0
0.763826847076416,0.0,0.07803964614868164,0.0,0.7,1.0,100,7,3,0.08,0.1,0.9,"{'subsample': 0.7, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.9842218137254902,0.9842218137254902,0.0,47,0.9859788817725463,0.9859788817725463,0.0
0.9692513942718506,0.0,0.09198427200317383,0.0,0.8,0.5,100,5,7,0.05,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.9904380012338063,0.9904380012338063,0.0,46,0.9935506362210215,0.9935506362210215,0.0
1.4096753597259521,0.0,0.13031864166259766,0.0,0.7,2.0,200,3,3,0.1,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9975178405212535,0.9975178405212535,0.0,39,0.9998245921768111,0.9998245921768111,0.0
