accuracy,precision_attack,recall_attack,f1_attack,fpr,tn,fp,fn,tp,n,n_attack,threshold,average_precision,roc_auc,ftp_recall,ftp_support,ssh_recall,ssh_support,model,split,scenario,job,fit_seconds,max_depth,min_samples_leaf,n_estimators,learning_rate
0.9999710794591858,0.9992237230243751,0.99984464812801,0.9995340891442771,2.487215711244205e-05,201023,5,1,6436,207465,6437,0.5,0.9999230906341481,0.9999952346075242,0.9997292174383969,3693,1.0,2744,xgboost,random,with_port,W3-06,3.3,6,,200.0,0.08
0.9596992263755332,0.43484150636683827,0.997359018176169,0.6056318098202915,0.04150665578924329,192684,8344,17,6420,207465,6437,0.5,0.4376729495067816,0.9788536228585443,0.9997292174383969,3693,0.9941690962099126,2744,decision_tree,random,without_port,W3-02,0.7,6,5.0,,
0.9597136866459403,0.43492988279926836,0.997359018176169,0.6057175205208039,0.04149173249497583,192687,8341,17,6420,207465,6437,0.5,0.4376731035969395,0.9788536669074166,0.9997292174383969,3693,0.9941690962099126,2744,decision_tree,random,without_port,W3-02,0.7,6,10.0,,
0.9713927650447063,0.5205031857539618,0.9899021283206463,0.6822635044702607,0.029199912450006964,195158,5870,65,6372,207465,6437,0.5,0.5220549483265774,0.9843169843991166,0.9875440021662605,3693,0.9930758017492711,2744,decision_tree,random,without_port,W3-02,0.6,8,5.0,,
0.9713879449545707,0.5204506490325741,0.9903681839366164,0.6823290163758964,0.029219810175696918,195154,5874,62,6375,207465,6437,0.5,0.522056128018902,0.9845456486639874,0.9875440021662605,3693,0.9941690962099126,2744,decision_tree,random,without_port,W3-02,0.7,8,10.0,,
0.9934639577760104,0.8281028025313186,0.9961162032002485,0.9043723554301834,0.006620968223332073,199697,1331,25,6412,207465,6437,0.5,0.8372854182742853,0.9952503835891718,0.9983753046303818,3693,0.9930758017492711,2744,decision_tree,random,without_port,W3-02,0.7,12,5.0,,
0.9933820162437037,0.8257010547980448,0.997203666304179,0.9033847019914151,0.006740354577471795,199673,1355,18,6419,207465,6437,0.5,0.839508108645886,0.9958171496102082,0.9983753046303818,3693,0.9956268221574344,2744,decision_tree,random,without_port,W3-02,0.7,12,10.0,,
0.9987371363844504,0.9661784689717651,0.9940966288643778,0.9799387442572741,0.0011142726386374037,200804,224,38,6399,207465,6437,0.5,0.9895234852981134,0.9969684816470249,0.9981045220687788,3693,0.9887026239067055,2744,decision_tree,random,without_port,W3-02,0.7,None,5.0,,
0.9982647675511532,0.95182156133829,0.9944073326083579,0.9726485336574988,0.0016117157808862447,200704,324,36,6401,207465,6437,0.5,0.9924509663261594,0.9971643681413839,0.9983753046303818,3693,0.989067055393586,2744,decision_tree,random,without_port,W3-02,0.7,None,10.0,,
0.9987178560239076,0.963915200721696,0.9959608513282585,0.9796760391198044,0.0011938635413972184,200788,240,26,6411,207465,6437,0.5,0.9984884473110264,0.9998234069117145,0.9989168697535878,3693,0.9919825072886297,2744,random_forest,random,without_port,W3-04,4.3,10,5.0,100.0,
